# Time (s),Elevation (rad),eta_tot,eta_diff,eta_atm,eta_sys,Distance (m),sigma2,T_turb
3.360000000000000000e+02,1.154720909866118091e-02,0.000000000000000000e+00,1.623395277910144596e-02,1.784896760323289797e-02,3.162277660168379134e-02,2.500616158539631404e+06,inf,0.000000000000000000e+00
3.350000000000000000e+02,1.269001284714401517e-02,0.000000000000000000e+00,1.632535022296595362e-02,1.948860125821497841e-02,3.162277660168379134e-02,2.493554233974767849e+06,inf,0.000000000000000000e+00
3.340000000000000000e+02,1.383615960776845254e-02,0.000000000000000000e+00,1.641751838213455911e-02,2.113303128809840975e-02,3.162277660168379134e-02,2.486492411984414794e+06,inf,0.000000000000000000e+00
3.330000000000000000e+02,1.498567789359341561e-02,0.000000000000000000e+00,1.651046579317088508e-02,2.278229860189409303e-02,3.162277660168379134e-02,2.479430702159930021e+06,inf,0.000000000000000000e+00
3.320000000000000000e+02,1.613859653805133076e-02,0.000000000000000000e+00,1.660420110891635756e-02,2.443644456826770187e-02,3.162277660168379134e-02,2.472369114177313168e+06,inf,0.000000000000000000e+00
3.310000000000000000e+02,1.729494469939103080e-02,0.000000000000000000e+00,1.669873310035599120e-02,2.609551102191409733e-02,3.162277660168379134e-02,2.465307657798402477e+06,inf,0.000000000000000000e+00
3.300000000000000000e+02,1.845475186519083752e-02,1.587074750549256173e-05,1.679407065851822034e-02,2.989301228475655867e-02,3.162277660168379134e-02,2.458246342872091569e+06,6.064270946519681253e+06,9.997046809784994048e-01
3.290000000000000000e+02,1.961804785694889683e-02,1.818080407931364247e-05,1.689022279640960827e-02,3.404028994499471578e-02,3.162277660168379134e-02,2.451185179335570429e+06,5.771971045897866599e+06,9.999642134883169886e-01
3.280000000000000000e+02,2.078486283474802535e-02,2.052201519903999855e-05,1.698719865098524337e-02,3.820011317600609940e-02,3.162277660168379134e-02,2.444124177215579432e+06,5.478786934140294790e+06,1.000077346349279139e+00
3.270000000000000000e+02,2.195522730199643210e-02,2.289289320915754395e-05,1.708500748515532838e-02,4.237259072578290764e-02,3.162277660168379134e-02,2.437063346629694570e+06,5.184710946694477461e+06,1.000001129939573685e+00
3.260000000000000000e+02,2.312917211024776570e-02,2.529817797495367718e-05,1.718365868982892411e-02,4.655783258349396186e-02,3.162277660168379134e-02,2.430002697787622921e+06,4.889735331529865973e+06,9.999559094668832859e-01
3.250000000000000000e+02,2.430672846410180526e-02,2.774433247833999218e-05,1.728316178599538164e-02,5.075594999695622056e-02,3.162277660168379134e-02,2.422942240992535371e+06,4.593852247906460427e+06,1.000147661977034641e+00
3.240000000000000000e+02,2.548792792618725239e-02,3.023521050815090676e-05,1.738352642684454566e-02,5.496705549039897221e-02,3.162277660168379134e-02,2.415881986642405391e+06,4.297053765122790821e+06,1.000627977319809014e+00
3.230000000000000000e+02,2.667280242222357101e-02,3.268732810685894360e-05,1.748476239992618683e-02,5.919126288250987217e-02,3.162277660168379134e-02,2.408821945231384598e+06,3.999331861244031228e+06,9.987621631916777654e-01
3.220000000000000000e+02,2.786138424617336934e-02,3.526090452239804694e-05,1.758687962934971441e-02,6.342868730480369366e-02,3.162277660168379134e-02,2.401762127351194620e+06,3.700678421807374340e+06,9.995831672764735609e-01
3.210000000000000000e+02,2.905370606547604331e-02,3.788204696212005919e-05,1.768988817802490815e-02,6.767944522028092325e-02,3.162277660168379134e-02,2.394702543692545034e+06,3.401085238506974652e+06,1.000579407091963358e+00
3.200000000000000000e+02,3.024980092637321802e-02,4.043812903769298747e-05,1.779379824994452991e-02,7.194365444241344887e-02,3.162277660168379134e-02,2.387643205046576448e+06,3.100544007855833042e+06,9.989181339537857029e-01
3.190000000000000000e+02,3.144970225931957575e-02,4.316418653333789772e-05,1.789862019250974476e-02,7.622143415443481673e-02,3.162277660168379134e-02,2.380584122306325007e+06,2.799046329826225992e+06,1.000522575067916975e+00
3.180000000000000000e+02,3.265344388449043650e-02,4.585243900467581327e-05,1.800436449889897261e-02,8.051290492897537898e-02,3.162277660168379134e-02,2.373525306468223222e+06,2.496583706465823110e+06,1.000274387801293408e+00
3.170000000000000000e+02,3.386106001737634874e-02,4.857708858210273893e-05,1.811104181048163800e-02,8.481818874800753361e-02,3.162277660168379134e-02,2.366466768633608241e+06,2.193147540491939522e+06,9.999978240916133077e-01
3.160000000000000000e+02,3.507258527447912333e-02,5.145475088099084093e-05,1.821866291927706424e-02,8.928133593820915259e-02,3.162277660168379134e-02,2.359408520010277629e+06,1.921516903681434924e+06,1.000341529787618144e+00
3.150000000000000000e+02,3.628805467909890919e-02,5.485577983460553742e-05,1.832723877045996930e-02,9.466846400442864573e-02,3.162277660168379134e-02,2.352350571914055850e+06,1.856182605189096881e+06,9.998158670343658683e-01
3.140000000000000000e+02,3.750750366722218482e-02,5.828986310061406783e-05,1.843678046491335071e-02,1.000732301336894892e-01,3.162277660168379134e-02,2.345292935770397075e+06,1.790634394857018022e+06,9.990564613373937863e-01
3.130000000000000000e+02,3.873096809351190412e-02,6.192238821304375069e-05,1.854729926182966532e-02,1.054957932388037867e-01,3.162277660168379134e-02,2.338235623116015457e+06,1.724870345413936069e+06,1.000764465708884110e+00
3.120000000000000000e+02,3.995848423739876976e-02,6.545573683609146618e-05,1.865880658136155265e-02,1.109363141152128751e-01,3.162277660168379134e-02,2.331178645600538701e+06,1.658888506756339455e+06,9.999772531203013903e-01
3.110000000000000000e+02,4.119008880927566008e-02,6.912103797328924464e-05,1.877131400732285488e-02,1.163949554684419047e-01,3.162277660168379134e-02,2.324122014988200739e+06,1.592686905615500407e+06,1.000417817786173780e+00
3.100000000000000000e+02,4.242581895680123255e-02,7.287758678250528957e-05,1.888483328994126215e-02,1.218718819420383237e-01,3.162277660168379134e-02,2.317065743159554899e+06,1.526263545218640938e+06,1.001330190202080361e+00
3.090000000000000000e+02,4.366571227130936622e-02,7.657051506479172788e-05,1.899937634866349229e-02,1.273672601459792941e-01,3.162277660168379134e-02,2.310009842113222927e+06,1.459616404944412410e+06,1.000609026433169069e+00
3.080000000000000000e+02,4.490980679433387995e-02,8.030623779023543236e-05,1.911495527501418101e-02,1.328812586855902811e-01,3.162277660168379134e-02,2.302954323967673350e+06,1.392743439972174354e+06,9.997979939376955283e-01
3.070000000000000000e+02,4.615814102424150439e-02,8.415537109140852070e-05,1.923158233550961368e-02,1.384140481909431619e-01,3.162277660168379134e-02,2.295899200963034295e+06,1.325642580925459275e+06,9.997390364788943939e-01
3.060000000000000000e+02,4.741075392298332164e-02,8.805811995516611018e-05,1.934926997462746781e-02,1.439658013467796649e-01,3.162277660168379134e-02,2.288844485462934710e+06,1.258311733509065351e+06,9.996442812064783023e-01
3.050000000000000000e+02,4.866768492296019016e-02,9.214883849122596827e-05,1.946803081783366959e-02,1.495366929229397790e-01,3.162277660168379134e-02,2.281790189956383314e+06,1.190748778140024748e+06,1.000967711617090750e+00
3.040000000000000000e+02,4.992897393401455469e-02,9.609937990148666870e-05,1.958787767466783208e-02,1.551268998053505210e-01,3.162277660168379134e-02,2.274736327059676871e+06,1.122951569571777247e+06,1.000106129149067602e+00
3.030000000000000000e+02,5.119466135053767075e-02,1.002320045772871020e-04,1.970882354188809721e-02,1.607366010275259882e-01,3.162277660168379134e-02,2.267682909518348053e+06,1.054917936512141023e+06,1.000531887725123248e+00
3.020000000000000000e+02,5.246478805870513629e-02,1.041946623993615569e-04,1.983088160667707822e-02,1.663580469831616726e-01,3.162277660168379134e-02,2.260629950209146366e+06,9.900962310582676437e+05,9.987565417837024340e-01
3.010000000000000000e+02,5.373939544383875278e-02,1.085526267451593385e-04,1.995406524990997119e-02,1.719109274511465557e-01,3.162277660168379134e-02,2.253577462142051198e+06,9.635054945974327857e+05,1.000703607897871050e+00
3.000000000000000000e+02,5.501852539789941349e-02,1.125330986651223791e-04,2.007838804948616773e-02,1.774835106801172790e-01,3.162277660168379134e-02,2.246525458462330513e+06,9.368204087393893860e+05,9.986042809392944308e-01
2.990000000000000000e+02,5.630222032711030417e-02,1.169879145380336375e-04,2.020386378372584016e-02,1.830759814145616338e-01,3.162277660168379134e-02,2.239473952452629339e+06,9.100400888095950941e+05,1.000173161202448480e+00
2.980000000000000000e+02,5.759052315971669583e-02,1.211768234917461273e-04,2.033050643483277908e-02,1.886885266731784250e-01,3.162277660168379134e-02,2.232422957535099238e+06,8.831636392431331333e+05,9.989088786041961932e-01
2.970000000000000000e+02,5.888347735388391180e-02,1.257282680388893692e-04,2.045833019242493736e-02,1.943213357832853927e-01,3.162277660168379134e-02,2.225372487273570150e+06,8.561901534199456219e+05,1.000097316762948774e+00
2.960000000000000000e+02,6.018112690573438478e-02,1.299314462299596806e-04,2.058734945713423456e-02,1.999746004158329815e-01,3.162277660168379134e-02,2.218322555375757162e+06,8.291187134971658234e+05,9.980194343806606527e-01
2.950000000000000000e+02,6.148351635752723893e-02,1.349423193837341508e-04,2.071757884427693694e-02,2.056485146210389470e-01,3.162277660168379134e-02,2.211273175695511978e+06,8.019483902384750545e+05,1.001575271020285651e+00
2.940000000000000000e+02,6.279069080598978503e-02,1.393465769149487192e-04,2.084903318759634069e-02,2.113432748646850157e-01,3.162277660168379134e-02,2.204224362235113513e+06,7.746782428402933292e+05,1.000050545857627871e+00
2.930000000000000000e+02,6.410269591079280349e-02,1.442692223607364155e-04,2.098172754307899013e-02,2.170590800650396279e-01,3.162277660168379134e-02,2.197176129147604574e+06,7.473073187549682334e+05,1.001738786402369907e+00
2.920000000000000000e+02,6.541957790317762256e-02,1.487567523795397162e-04,2.111567719284651937e-02,2.227961316304423456e-01,3.162277660168379134e-02,2.190128490739168134e+06,7.198346535107973032e+05,9.999171755633061709e-01
2.910000000000000000e+02,6.674138359474483806e-02,1.534351056608805684e-04,2.125089764912429721e-02,2.285546334975921412e-01,3.162277660168379134e-02,2.183081461471550632e+06,6.922592705286794808e+05,9.989814569566450864e-01
2.900000000000000000e+02,6.806816038639589006e-02,1.583790426721535399e-04,2.138740465828864457e-02,2.343347921705017933e-01,3.162277660168379134e-02,2.176035055964534171e+06,6.645801809355756268e+05,9.993160277849789663e-01
2.890000000000000000e+02,6.939995627743991702e-02,1.633575582055057322e-04,2.152521420499468180e-02,2.401368167601723169e-01,3.162277660168379134e-02,2.168989288998443633e+06,6.367963833745236043e+05,9.993854029522717397e-01
2.880000000000000000e+02,7.073681987486374334e-02,1.681049926958552883e-04,2.166434251638590935e-02,2.455645389747769802e-01,3.162277660168379134e-02,2.161944175516717136e+06,6.157695760254153283e+05,9.992391622312887245e-01
2.870000000000000000e+02,7.207880040277195310e-02,1.733550721727060537e-04,2.180480606638799876e-02,2.508350286065118007e-01,3.162277660168379134e-02,2.154899730628511868e+06,5.977442145001066383e+05,1.002296329697060839e+00
2.860000000000000000e+02,7.342594771199964510e-02,1.778116032378422150e-04,2.194662158008800490e-02,2.561258102371299916e-01,3.162277660168379134e-02,2.147855969611369073e+06,5.796494532336922130e+05,1.000320288451717499e+00
2.850000000000000000e+02,7.477831228989985368e-02,1.826174403718671085e-04,2.208980603820147326e-02,2.614370821504852227e-01,3.162277660168379134e-02,2.140812907913918607e+06,5.614846140845953487e+05,9.999612273965068354e-01
2.840000000000000000e+02,7.613594527031058989e-02,1.873467095313135231e-04,2.223437668162864603e-02,2.667690451694340603e-01,3.162277660168379134e-02,2.133770561158651020e+06,5.432490102277116384e+05,9.988164272658843768e-01
2.830000000000000000e+02,7.749889844370584646e-02,1.921487558927367540e-04,2.238035101610249752e-02,2.721219026957029663e-01,3.162277660168379134e-02,2.126728945144725963e+06,5.249419460180611350e+05,9.977165681211538351e-01
2.820000000000000000e+02,7.886722426753442483e-02,1.978499332964466049e-04,2.252774681692995898e-02,2.774958607504928731e-01,3.162277660168379134e-02,2.119688075850846712e+06,5.065627168519186089e+05,1.000833058803099362e+00
2.810000000000000000e+02,8.024097587674565435e-02,2.026526064028555797e-04,2.267658213382874738e-02,2.828911280158179498e-01,3.162277660168379134e-02,2.112647969438183587e+06,4.881106090254325536e+05,9.989764933180581563e-01
2.800000000000000000e+02,8.162020709451558997e-02,2.081966270031813460e-04,2.282687529586168232e-02,2.883079158766315708e-01,3.162277660168379134e-02,2.105608642253358383e+06,4.695848995905520860e+05,1.000393027816476765e+00
2.790000000000000000e+02,8.300497244316819290e-02,2.131614364406082232e-04,2.297864491647094373e-02,2.937464384637181736e-01,3.162277660168379134e-02,2.098570110831480939e+06,4.509848562083352008e+05,9.986461092893567093e-01
2.780000000000000000e+02,8.439532715530237428e-02,2.187165110084529575e-04,2.313190989861396707e-02,2.992069126973935234e-01,3.162277660168379134e-02,2.091532391899251146e+06,4.323097369994898327e+05,9.993059065106967287e-01
2.770000000000000000e+02,8.579132718512400002e-02,2.247275818551192398e-04,2.328668944000371679e-02,3.046895583320101131e-01,3.162277660168379134e-02,2.084495502378117526e+06,4.135587903921649558e+05,1.001592482106557602e+00
2.760000000000000000e+02,8.719302921999312617e-02,2.296051754926415451e-04,2.344300303845531577e-02,3.101945980013074977e-01,3.162277660168379134e-02,2.077459459387496579e+06,3.947312549668482388e+05,9.984681110667107395e-01
2.750000000000000000e+02,8.860049069218374485e-02,2.355819191431533322e-04,2.360087049734153550e-02,3.150561333906886641e-01,3.162277660168379134e-02,2.070424280248058960e+06,3.858183009890232352e+05,1.001903733230680826e+00
2.740000000000000000e+02,9.001376979086943286e-02,2.401572628387885872e-04,2.376031193115940229e-02,3.199009442856439733e-01,3.162277660168379134e-02,2.063389982485077577e+06,3.774207994473525905e+05,9.991439550964678062e-01
2.730000000000000000e+02,9.143292547432853301e-02,2.459354507706894614e-04,2.392134777121053893e-02,3.247659004880348865e-01,3.162277660168379134e-02,2.056356583831842989e+06,3.689883800824859063e+05,1.001071430283128061e+00
2.720000000000000000e+02,9.285801748238531328e-02,2.509664365885396083e-04,2.408399877139765291e-02,3.296512067897894860e-01,3.162277660168379134e-02,2.049324102233143756e+06,3.605206879289625213e+05,9.996141104224497420e-01
2.710000000000000000e+02,9.428910634908609090e-02,2.568364612979465427e-04,2.424828601413970414e-02,3.345570707054796311e-01,3.162277660168379134e-02,2.042292555848821765e+06,3.520173633021684363e+05,1.001164446882552683e+00
2.700000000000000000e+02,9.572625341561144530e-02,2.622623157355077569e-04,2.441423091640851709e-02,3.394837025165848843e-01,3.162277660168379134e-02,2.035261963057389949e+06,3.434780417216133210e+05,1.000630908376731076e+00
2.690000000000000000e+02,9.716952084343823126e-02,2.681771753078353911e-04,2.458185523588945348e-02,3.444313153166128627e-01,3.162277660168379134e-02,2.028232342459728010e+06,3.349023538327245624e+05,1.001623545656444403e+00
2.680000000000000000e+02,9.861897162775294656e-02,2.733518416895733640e-04,2.475118107726869549e-02,3.494001250570810124e-01,3.162277660168379134e-02,2.021203712882852415e+06,3.262899253271463094e+05,9.995465413414890143e-01
2.670000000000000000e+02,1.000746696111183831e-01,2.791083479179275119e-04,2.492223089865040417e-02,3.543903505943666321e-01,3.162277660168379134e-02,2.014176093383757630e+06,3.176403768615344306e+05,9.993187186481206075e-01
2.660000000000000000e+02,1.015366794974041642e-01,2.850574132850920402e-04,2.509502751810616800e-02,3.594022137374618953e-01,3.162277660168379134e-02,2.007149503253337229e+06,3.089533239747832995e+05,9.994565437896129056e-01
2.650000000000000000e+02,1.030050668659836105e-01,2.914794359232255553e-04,2.526959412035994709e-02,3.644359392966415312e-01,3.162277660168379134e-02,2.000123962020386243e+06,3.002283770036698552e+05,1.000894851189934043e+00
2.640000000000000000e+02,1.044798981862086196e-01,2.970002385392237561e-04,2.544595426361143109e-02,3.694917551330834105e-01,3.162277660168379134e-02,1.993099489455679432e+06,2.914651409968462540e+05,9.989259697491045253e-01
2.630000000000000000e+02,1.059612408321563143e-01,3.020971350122192639e-04,2.562413188650092960e-02,3.739912342708336945e-01,3.162277660168379134e-02,1.986076105576136848e+06,2.851758076288493467e+05,9.968642523770376851e-01
2.620000000000000000e+02,1.074491630976665002e-01,3.081738400190321627e-04,2.580415131521884495e-02,3.783984043993307012e-01,3.162277660168379134e-02,1.979053830649071606e+06,2.793461319354508887e+05,9.980605588995993260e-01
2.610000000000000000e+02,1.089437342116693908e-01,3.138923903497873474e-04,2.598603727076308559e-02,3.828252681685139214e-01,3.162277660168379134e-02,1.972032685196525184e+06,2.734904060703831492e+05,9.977922694770176015e-01
2.600000000000000000e+02,1.104450243538132870e-01,3.212850239329905020e-04,2.616981487634758435e-02,3.872720334478781390e-01,3.162277660168379134e-02,1.965012689999691909e+06,2.676083550699606421e+05,1.002475334742635393e+00
2.590000000000000000e+02,1.119531046703900884e-01,3.273464818018320525e-04,2.635550966496535974e-02,3.917389109700803451e-01,3.162277660168379134e-02,1.957993866103431908e+06,2.616997001831907546e+05,1.002627349240579280e+00
2.580000000000000000e+02,1.134680472905831711e-01,3.320129097700162311e-04,2.654314758710944744e-02,3.962261143790652973e-01,3.162277660168379134e-02,1.950976234820882557e+06,2.557641588081143564e+05,9.982962815464466733e-01
2.570000000000000000e+02,1.149899253430213958e-01,3.391233317353069612e-04,2.673275501865545606e-02,4.007338602790980198e-01,3.162277660168379134e-02,1.943959817738156067e+06,2.498014444269475644e+05,1.001054937050746441e+00
2.560000000000000000e+02,1.165188129726676819e-01,3.451107888249926110e-04,2.692435876890894933e-02,4.052623682847870112e-01,3.162277660168379134e-02,1.936944636719145812e+06,2.438112665399122925e+05,1.000177060084028513e+00
2.550000000000000000e+02,1.180547853580353607e-01,3.514617578741739148e-04,2.711798608882182854e-02,4.098118610720783428e-01,3.162277660168379134e-02,1.929930713910419960e+06,2.377933305977822456e+05,1.000083171335531818e+00
2.540000000000000000e+02,1.195979187287429663e-01,3.573811831727282729e-04,2.731366467938088627e-02,4.143825644302524536e-01,3.162277660168379134e-02,1.922918071746229194e+06,2.317473379331038450e+05,9.985049798004617116e-01
2.530000000000000000e+02,1.211482903834216196e-01,3.639538694630989877e-04,2.751142270017297581e-02,4.189747073149652223e-01,3.162277660168379134e-02,1.915906732953609200e+06,2.256729856900347804e+05,9.984940588794052330e-01
2.520000000000000000e+02,1.227059787079707170e-01,3.707183770846071615e-04,2.771128877813022751e-02,4.233730079827409121e-01,3.162277660168379134e-02,1.908896720557594905e+06,2.198018560533581185e+05,9.992271479041248128e-01
2.510000000000000000e+02,1.242710631941832539e-01,3.775705235912942145e-04,2.791329201645953786e-02,4.273758195563007733e-01,3.162277660168379134e-02,1.901888057886545081e+06,2.143508595160745026e+05,1.000868627884460738e+00
2.500000000000000000e+02,1.258436244587322062e-01,3.839551550126318056e-04,2.811746200376039409e-02,4.313977535063979185e-01,3.162277660168379134e-02,1.894880768577576848e+06,2.088738222805532278e+05,1.000982550374809543e+00
2.490000000000000000e+02,1.274237442625495986e-01,3.896812556112446389e-04,2.832382882333531193e-02,4.354390189422579494e-01,3.162277660168379134e-02,1.887874876582114259e+06,2.033704595835363725e+05,9.991488941918956757e-01
2.480000000000000000e+02,1.290115055305809388e-01,3.966769304462755227e-04,2.853242306269689402e-02,4.394998279501512450e-01,3.162277660168379134e-02,1.880870406171557494e+06,1.978404826076502213e+05,1.000321445700681711e+00
2.470000000000000000e+02,1.306069923719422876e-01,4.037023346969289498e-04,2.874327582327620284e-02,4.435803956449462793e-01,3.162277660168379134e-02,1.873867381943071727e+06,1.922835984112009755e+05,1.001273344382976216e+00
2.460000000000000000e+02,1.322102901004809372e-01,4.100254047970805179e-04,2.895641873033664992e-02,4.476809402226945567e-01,3.162277660168379134e-02,1.866865828825497068e+06,1.866995098565642838e+05,1.000224096364748405e+00
2.450000000000000000e+02,1.338214852557508827e-01,4.181149238143121324e-04,2.917188394309807795e-02,4.518016830142772000e-01,3.162277660168379134e-02,1.859865772085387725e+06,1.810879155371302331e+05,1.003190354057508227e+00
2.440000000000000000e+02,1.354406656244112883e-01,4.239627933945000048e-04,2.938970416507565714e-02,4.559428485401328390e-01,3.162277660168379134e-02,1.852867237333180616e+06,1.754485097027751908e+05,1.000511586205344194e+00
2.430000000000000000e+02,1.370679202620588288e-01,4.318380358338786513e-04,2.960991265463845321e-02,4.601046645660953338e-01,3.162277660168379134e-02,1.845870250529492740e+06,1.697809821838225180e+05,1.002367851812578259e+00
2.420000000000000000e+02,1.387033395155027049e-01,4.387796497973692135e-04,2.983254323579215272e-02,4.642873621603635925e-01,3.162277660168379134e-02,1.838874837991561042e+06,1.640850183134612453e+05,1.001773031762778432e+00
2.410000000000000000e+02,1.403470150454921572e-01,4.460889006803835490e-04,3.005763030919139309e-02,4.682452015154972003e-01,3.162277660168379134e-02,1.831881026399816386e+06,1.601963354749518039e+05,1.002289875535323338e+00
2.400000000000000000e+02,1.419990398499089146e-01,4.506256722258209771e-04,3.028520886338650214e-02,4.719065147827002926e-01,3.162277660168379134e-02,1.824888842804601882e+06,1.586513387197216507e+05,9.970785739150604954e-01
2.390000000000000000e+02,1.436595082874317364e-01,4.581764588055731494e-04,3.051531448630961235e-02,4.755865413197234992e-01,3.162277660168379134e-02,1.817898314633037196e+06,1.570984453604476003e+05,9.983558457442077705e-01
2.380000000000000000e+02,1.453285161016865390e-01,4.661716488851312614e-04,3.074798337700577686e-02,4.792854933191483258e-01,3.162277660168379134e-02,1.810909469696035143e+06,1.555375658563485486e+05,1.000310749130143506e+00
2.370000000000000000e+02,1.470061604458920146e-01,4.747690114583941233e-04,3.098325235761420146e-02,4.830035860975774309e-01,3.162277660168379134e-02,1.803922336195467738e+06,1.539686093483724108e+05,1.003240382076594717e+00
2.360000000000000000e+02,1.486925399080118448e-01,4.805453682070482129e-04,3.122115888560516445e-02,4.867410381513787576e-01,3.162277660168379134e-02,1.796936942731493618e+06,1.523914836356736196e+05,9.999710157585132153e-01
2.350000000000000000e+02,1.503877545364253610e-01,4.868766666094707127e-04,3.146174106627828287e-02,4.904980712135780796e-01,3.162277660168379134e-02,1.789953318310043076e+06,1.508060951516053174e+05,9.976975488697735761e-01
2.340000000000000000e+02,1.520919058661306666e-01,4.957200295192218690e-04,3.170503766552743713e-02,4.942749103119320475e-01,3.162277660168379134e-02,1.782971492350473534e+06,1.492123489392139600e+05,1.000321555765852466e+00
2.330000000000000000e+02,1.538050969454862194e-01,5.040127906499276616e-04,3.195108812287880684e-02,4.980717838281943921e-01,3.162277660168379134e-02,1.775991494693389861e+06,1.476101486262301332e+05,1.001530006613774670e+00
2.320000000000000000e+02,1.555274323635130462e-01,5.116897617779578387e-04,3.219993256480720850e-02,5.018889235586245778e-01,3.162277660168379134e-02,1.769013355608640239e+06,1.459993963995352970e+05,1.001253746450306847e+00
2.310000000000000000e+02,1.572590182777586221e-01,5.192354499179227404e-04,3.245161181833735448e-02,5.056753595919886157e-01,3.162277660168379134e-02,1.762037105803493643e+06,1.441440401962728065e+05,1.000590260352002936e+00
2.300000000000000000e+02,1.589999624427454183e-01,5.274456129635656226e-04,3.270616742493591411e-02,5.090367928200659753e-01,3.162277660168379134e-02,1.755062776430992642e+06,1.402259539309199608e+05,1.001841124087325285e+00
2.290000000000000000e+02,1.607503742390151702e-01,5.335089073591184252e-04,3.296364165470040686e-02,5.124165062497865186e-01,3.162277660168379134e-02,1.748090399098502006e+06,1.362865602641919686e+05,9.988111442833945697e-01
2.280000000000000000e+02,1.625103647027758003e-01,5.419865995209671022e-04,3.322407752085178995e-02,5.158147142710236555e-01,3.162277660168379134e-02,1.741120005876443814e+06,1.323256093032720091e+05,1.000096461415195925e+00
2.270000000000000000e+02,1.642800465561740086e-01,5.492534336611444102e-04,3.348751879453681912e-02,5.192316345288787716e-01,3.162277660168379134e-02,1.734151629307233263e+06,1.283428473610495566e+05,9.989153019773477915e-01
2.260000000000000000e+02,1.660595342382055750e-01,5.586510686912008004e-04,3.375401001994691313e-02,5.226674879833637100e-01,3.162277660168379134e-02,1.727185302414413309e+06,1.243380168865551095e+05,1.001358924669749628e+00
2.250000000000000000e+02,1.678489439362728097e-01,5.656288633542272881e-04,3.402359652976028742e-02,5.261224989703314758e-01,3.162277660168379134e-02,1.720221058712000260e+06,1.203108563939384330e+05,9.992277096515130852e-01
2.240000000000000000e+02,1.696483936184096930e-01,5.753146232007356467e-04,3.429632446091401138e-02,5.295968952636979088e-01,3.162277660168379134e-02,1.713258932214039611e+06,1.162611003899441857e+05,1.001641715526579324e+00
2.230000000000000000e+02,1.714580030661908838e-01,5.847147665073192720e-04,3.457224077071314322e-02,5.330909081389818560e-01,3.162277660168379134e-02,1.706298957444380270e+06,1.121884792998485500e+05,1.003264065520510950e+00
2.220000000000000000e+02,1.732778939083368386e-01,5.914344307331224036e-04,3.485139325328362458e-02,5.366047724381906026e-01,3.162277660168379134e-02,1.699341169446676504e+06,1.080927193918290286e+05,1.000073520165597474e+00
2.210000000000000000e+02,1.751081896550291950e-01,5.994213205568104177e-04,3.513383055637672725e-02,5.400014802574711892e-01,3.162277660168379134e-02,1.692385603794612223e+06,1.045459016367745935e+05,9.991063825167014745e-01
2.200000000000000000e+02,1.769490157329627056e-01,6.096656027577719832e-04,3.541960219853152597e-02,5.431165829322037730e-01,3.162277660168379134e-02,1.685432296602369286e+06,1.022345544017180509e+05,1.002201273670361603e+00
2.190000000000000000e+02,1.788004995211416315e-01,6.165435881137193951e-04,3.570875858660331470e-02,5.462497209129819620e-01,3.162277660168379134e-02,1.678481284535331652e+06,9.990982531087246025e+04,9.995345377432434120e-01
2.180000000000000000e+02,1.806627703874371660e-01,6.260764013148283069e-04,3.600135103366541856e-02,5.494011131201078646e-01,3.162277660168379134e-02,1.671532604821040062e+06,9.757155192951615027e+04,1.000965249337471219e+00
